#SpaceTrack

CAT ID,SATNAME,INTLDES,TYPE,COUNTRY,LAUNCH DATE,SITE,DECAY
14575 ,COSMOS 1512 DEB,1983-119G,DEBRIS,CIS,1983-12-07,PKMTR,1985-04-28
14576 ,COSMOS 1512 DEB,1983-119H,DEBRIS,CIS,1983-12-07,PKMTR,1984-03-20
14577 ,COSMOS 1453 DEB,1983-034C,DEBRIS,CIS,1983-04-19,PKMTR,1984-03-25
14578 ,COSMOS 1453 DEB,1983-034D,DEBRIS,CIS,1983-04-19,PKMTR,1984-04-01
14579 ,COSMOS 1512 DEB,1983-119J,DEBRIS,CIS,1983-12-07,PKMTR,1984-07-09
14580 ,COSMOS 1512 DEB,1983-119K,DEBRIS,CIS,1983-12-07,PKMTR,1983-12-28
14581 ,COSMOS 1512 DEB,1983-119L,DEBRIS,CIS,1983-12-07,PKMTR,1984-06-26
14582 ,SL-6 R/B(2),1983-123D,ROCKET BODY,CIS,1983-12-21,PKMTR,1994-04-24
14583 ,COSMOS 1516,1983-124A,PAYLOAD,CIS,1983-12-27,TTMTR,1984-02-09
14584 ,SL-4 R/B,1983-124B,ROCKET BODY,CIS,1983-12-27,TTMTR,1983-12-31
14585 ,COSMOS 1517,1983-125A,PAYLOAD,CIS,1983-12-27,KYMTR,1983-12-27
14586 ,SL-8 R/B,1983-125B,ROCKET BODY,CIS,1983-12-27,KYMTR,1983-12-29
14587 ,COSMOS 1518,1983-126A,PAYLOAD,CIS,1983-12-28,PKMTR,1998-09-19
14588 ,SL-6 R/B(1),1983-126B,ROCKET BODY,CIS,1983-12-28,PKMTR,1984-02-08
14589 ,SL-6 PLAT,1983-126C,DEBRIS,CIS,1983-12-28,PKMTR,1984-02-04
14590 ,COSMOS 1519 (GLONASS),1983-127A,PAYLOAD,CIS,1983-12-29,TTMTR,
14591 ,COSMOS 1520 (GLONASS),1983-127B,PAYLOAD,CIS,1983-12-29,TTMTR,
14592 ,COSMOS 1521 (GLONASS),1983-127C,PAYLOAD,CIS,1983-12-29,TTMTR,
14593 ,SL-12 R/B(1),1983-127D,ROCKET BODY,CIS,1983-12-29,TTMTR,1985-01-24
14594 ,SL-12 PLAT,1983-127E,DEBRIS,CIS,1983-12-29,TTMTR,1983-12-29
14595 ,SL-12 R/B(2),1983-127F,ROCKET BODY,CIS,1983-12-29,TTMTR,
14596 ,SL-6 R/B(2),1983-126D,ROCKET BODY,CIS,1983-12-28,PKMTR,1998-09-02
14597 ,COSMOS 1453 DEB,1983-034E,DEBRIS,CIS,1983-04-19,PKMTR,1984-06-08
14598 ,COSMOS 1453 DEB,1983-034F,DEBRIS,CIS,1983-04-19,PKMTR,1984-12-01
14599 ,COSMOS 1405 DEB,1982-088C,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-03
14600 ,COSMOS 1405 DEB,1982-088D,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-12
14601 ,COSMOS 1405 DEB,1982-088E,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-03
14602 ,COSMOS 1405 DEB,1982-088F,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-01
14603 ,COSMOS 1405 DEB,1982-088G,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-08
14604 ,COSMOS 1405 DEB,1982-088H,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-05
14605 ,COSMOS 1405 DEB,1982-088J,DEBRIS,CIS,1982-09-04,TTMTR,1984-02-19
14606 ,COSMOS 1405 DEB,1982-088K,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-03
14607 ,SL-12 R/B(AUX MOTOR),1983-127G,ROCKET BODY,CIS,1983-12-29,TTMTR,
14608 ,SL-12 R/B(AUX MOTOR),1983-127H,ROCKET BODY,CIS,1983-12-29,TTMTR,
14609 ,DMSP 5D-2 F7 DEB,1983-113D,DEBRIS,US,1983-11-18,AFWTR,1992-06-19
14610 ,DMSP 5D-2 F7 DEB,1983-113E,DEBRIS,US,1983-11-18,AFWTR,1999-11-27
14611 ,COSMOS 1522,1984-001A,PAYLOAD,CIS,1984-01-05,PKMTR,
14612 ,COSMOS 1523,1984-001B,PAYLOAD,CIS,1984-01-05,PKMTR,
14613 ,COSMOS 1524,1984-001C,PAYLOAD,CIS,1984-01-05,PKMTR,
14614 ,COSMOS 1525,1984-001D,PAYLOAD,CIS,1984-01-05,PKMTR,
14615 ,COSMOS 1526,1984-001E,PAYLOAD,CIS,1984-01-05,PKMTR,
14616 ,COSMOS 1527,1984-001F,PAYLOAD,CIS,1984-01-05,PKMTR,
14617 ,COSMOS 1528,1984-001G,PAYLOAD,CIS,1984-01-05,PKMTR,
14618 ,COSMOS 1529,1984-001H,PAYLOAD,CIS,1984-01-05,PKMTR,
14619 ,SL-8 R/B,1984-001J,ROCKET BODY,CIS,1984-01-05,PKMTR,
14620 ,DELTA 1 DEB,1981-070J,DEBRIS,US,1981-08-03,AFWTR,
14621 ,DELTA 1 DEB,1981-070K,DEBRIS,US,1981-08-03,AFWTR,
14622 ,COSMOS 1530,1984-002A,PAYLOAD,CIS,1984-01-11,PKMTR,1984-01-25
14623 ,SL-4 R/B,1984-002B,ROCKET BODY,CIS,1984-01-11,PKMTR,1984-01-25
14624 ,COSMOS 1531,1984-003A,PAYLOAD,CIS,1984-01-11,PKMTR,
14625 ,SL-8 R/B,1984-003B,ROCKET BODY,CIS,1984-01-11,PKMTR,
14626 ,COSMOS 1275 DEB,1981-053JP,DEBRIS,CIS,1981-06-04,PKMTR,1985-05-10
14627 ,COSMOS 1275 DEB,1981-053JQ,DEBRIS,CIS,1981-06-04,PKMTR,
14628 ,COSMOS 1275 DEB,1981-053JR,DEBRIS,CIS,1981-06-04,PKMTR,1988-01-25
14629 ,COSMOS 1275 DEB,1981-053JS,DEBRIS,CIS,1981-06-04,PKMTR,2011-03-21
14630 ,COSMOS 1275 DEB,1981-053JT,DEBRIS,CIS,1981-06-04,PKMTR,1988-11-06
14631 ,SL-3 DEB,1983-075E,DEBRIS,CIS,1983-07-24,TTMTR,
14632 ,SL-3 DEB,1977-002E,DEBRIS,CIS,1977-01-06,PKMTR,
14633 ,DIAMANT DEB,1967-014K,DEBRIS,FR,1967-02-15,HGSTR,1991-08-30
14634 ,COSMOS 1532,1984-004A,PAYLOAD,CIS,1984-01-13,PKMTR,1984-02-26
14635 ,SL-4 R/B,1984-004B,ROCKET BODY,CIS,1984-01-13,PKMTR,1984-01-18
14636 ,COSMOS 1405 DEB,1982-088L,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-08
14637 ,COSMOS 1405 DEB,1982-088M,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-10
14638 ,COSMOS 1405 DEB,1982-088N,DEBRIS,CIS,1982-09-04,TTMTR,1983-12-31
14639 ,COSMOS 1405 DEB,1982-088P,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-01
14640 ,COSMOS 1405 DEB,1982-088Q,DEBRIS,CIS,1982-09-04,TTMTR,1983-12-28
14641 ,COSMOS 1405 DEB,1982-088R,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-01
14642 ,COSMOS 1405 DEB,1982-088S,DEBRIS,CIS,1982-09-04,TTMTR,1983-12-30
14643 ,COSMOS 1405 DEB,1982-088T,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-04
14644 ,COSMOS 1405 DEB,1982-088U,DEBRIS,CIS,1982-09-04,TTMTR,1983-12-30
14645 ,COSMOS 1405 DEB,1982-088V,DEBRIS,CIS,1982-09-04,TTMTR,1983-12-31
14646 ,COSMOS 1405 DEB,1982-088W,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-13
14647 ,COSMOS 1405 DEB,1982-088X,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-06
14648 ,COSMOS 1405 DEB,1982-088Y,DEBRIS,CIS,1982-09-04,TTMTR,1984-02-21
14649 ,COSMOS 1405 DEB,1982-088Z,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-04
14650 ,COSMOS 1405 DEB,1982-088AA,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-09
14651 ,COSMOS 1405 DEB,1982-088AB,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-05
14652 ,COSMOS 1405 DEB,1982-088AC,DEBRIS,CIS,1982-09-04,TTMTR,1984-02-27
14653 ,COSMOS 1405 DEB,1982-088AD,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-28
14654 ,COSMOS 1405 DEB,1982-088AE,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-14
14655 ,COSMOS 1405 DEB,1982-088AF,DEBRIS,CIS,1982-09-04,TTMTR,1984-02-03
14656 ,COSMOS 1405 DEB,1982-088AG,DEBRIS,CIS,1982-09-04,TTMTR,1984-02-19
14657 ,COSMOS 1405 DEB,1982-088AH,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-31
14658 ,COSMOS 1405 DEB,1982-088AJ,DEBRIS,CIS,1982-09-04,TTMTR,1984-01-21
14659 ,YURI 2A (BS-2A),1984-005A,PAYLOAD,JPN,1984-01-23,TNSTA,
14660 ,N-2 R/B(1),1984-005B,ROCKET BODY,JPN,1984-01-23,TNSTA,1984-11-21
14661 ,COSMOS 1530 DEB,1984-002C,DEBRIS,CIS,1984-01-11,PKMTR,1984-02-04
14662 ,COSMOS 1530 DEB,1984-002D,DEBRIS,CIS,1984-01-11,PKMTR,1984-04-11
14663 ,COSMOS 1530 DEB,1984-002E,DEBRIS,CIS,1984-01-11,PKMTR,1984-03-16
14664 ,COSMOS 1530 DEB,1984-002F,DEBRIS,CIS,1984-01-11,PKMTR,1984-03-26
14665 ,N-2 R/B(2),1984-005C,ROCKET BODY,JPN,1984-01-23,TNSTA,1992-06-30
14666 ,COSMOS 1533,1984-006A,PAYLOAD,CIS,1984-01-26,TTMTR,1984-02-09
14667 ,SL-4 R/B,1984-006B,ROCKET BODY,CIS,1984-01-26,TTMTR,1984-02-13
14668 ,COSMOS 1534,1984-007A,PAYLOAD,CIS,1984-01-26,PKMTR,1990-09-19
14669 ,SL-8 R/B,1984-007B,ROCKET BODY,CIS,1984-01-26,PKMTR,1989-06-30
14670 ,STTW-T1,1984-008A,PAYLOAD,PRC,1984-01-29,XSC,
14671 ,CZ-3 R/B,1984-008B,ROCKET BODY,PRC,1984-01-29,XSC,1984-02-08
14672 ,CZ-3 DEB,1984-008C,DEBRIS,PRC,1984-01-29,XSC,1984-01-30
14673 ,COSMOS 1512 DEB,1983-119M,DEBRIS,CIS,1983-12-07,PKMTR,1984-03-30
14674 ,COSMOS 1505 DEB,1983-107G,DEBRIS,CIS,1983-10-21,PKMTR,1984-02-01
14675 ,OPS 0441,1984-009A,PAYLOAD,US,1984-01-31,AFETR,
14676 ,TITAN 34D R/B(1),1984-009B,ROCKET BODY,US,1984-01-31,AFETR,1984-02-27
14677 ,TITAN 34D TRANSTAGE R/B,1984-009C,ROCKET BODY,US,1984-01-31,AFETR,
14678 ,CZ-3 DEB,1984-008D,DEBRIS,PRC,1984-01-29,XSC,1984-02-15
14679 ,COSMOS 1535,1984-010A,PAYLOAD,CIS,1984-02-02,PKMTR,
14680 ,SL-8 R/B,1984-010B,ROCKET BODY,CIS,1984-02-02,PKMTR,
14681 ,STS 41B,1984-011A,PAYLOAD,US,1984-02-03,AFETR,1984-02-11
14682 ,COSMOS 1355 DEB,1982-038Z,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-13
14683 ,COSMOS 1355 DEB,1982-038AA,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-14
14684 ,COSMOS 1355 DEB,1982-038AB,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-11
14685 ,COSMOS 1355 DEB,1982-038AC,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-05
14686 ,COSMOS 1355 DEB,1982-038AD,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-14
14687 ,COSMOS 1355 DEB,1982-038AE,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-05
14688 ,WESTAR 6,1984-011B,PAYLOAD,US,1984-02-03,AFETR,1984-11-16
14689 ,IRT,1984-011C,PAYLOAD,US,1984-02-03,AFETR,1984-02-11
14690 ,OPS 8737,1984-012A,PAYLOAD,US,1984-02-05,AFWTR,
14691 ,ATLAS H R/B,1984-012B,ROCKET BODY,US,1984-02-05,AFWTR,
14692 ,PALAPA B2,1984-011D,PAYLOAD,INDO,1984-02-03,AFETR,1984-11-16
14693 ,PALAPA B2 R/B(PAM-D),1984-011E,ROCKET BODY,US,1984-02-03,AFETR,2000-09-25
14694 ,WESTAR 6 R/B(PAM-D),1984-011F,ROCKET BODY,US,1984-02-03,AFETR,2014-12-23
14695 ,IRT DEB,1984-011G,DEBRIS,US,1984-02-03,AFETR,1984-02-09
14696 ,IRT DEB,1984-011H,DEBRIS,US,1984-02-03,AFETR,1984-02-12
14697 ,COSMOS 1355 DEB,1982-038AF,DEBRIS,CIS,1982-04-29,TTMTR,1984-02-03
14698 ,WESTAR 6 DEB,1984-011J,DEBRIS,US,1984-02-03,AFETR,1984-02-09
14699 ,COSMOS 1536,1984-013A,PAYLOAD,CIS,1984-02-08,PKMTR,
14700 ,SL-14 R/B,1984-013B,ROCKET BODY,CIS,1984-02-08,PKMTR,
14701 ,SOYUZ-T 10,1984-014A,PAYLOAD,CIS,1984-02-08,TTMTR,1984-04-11
14702 ,SL-4 R/B,1984-014B,ROCKET BODY,CIS,1984-02-08,TTMTR,1984-02-10
14703 ,COSMOS 1494 DEB,1983-091C,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-07
14704 ,COSMOS 1494 DEB,1983-091D,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-06
14705 ,COSMOS 1494 DEB,1983-091E,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-05
14706 ,COSMOS 1494 DEB,1983-091F,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-09
14707 ,COSMOS 1494 DEB,1983-091G,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-07
14708 ,COSMOS 1494 DEB,1983-091H,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-06
14709 ,COSMOS 1494 DEB,1983-091J,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-08
14710 ,COSMOS 1494 DEB,1983-091K,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-09
14711 ,COSMOS 1494 DEB,1983-091L,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-05
14712 ,COSMOS 1533 DEB,1984-006C,DEBRIS,CIS,1984-01-26,TTMTR,1984-03-22
14713 ,COSMOS 1533 DEB,1984-006D,DEBRIS,CIS,1984-01-26,TTMTR,1985-06-11
14714 ,COSMOS 1533 DEB,1984-006E,DEBRIS,CIS,1984-01-26,TTMTR,1984-04-12
14715 ,OPS 4682 DEB,1965-027N,DEBRIS,US,1965-04-03,AFWTR,
14716 ,OPS 4682 DEB,1965-027P,DEBRIS,US,1965-04-03,AFWTR,
14717 ,OPS 4682 DEB,1965-027Q,DEBRIS,US,1965-04-03,AFWTR,
14718 ,COSMOS 1494 DEB,1983-091M,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-06
14719 ,COSMOS 1494 DEB,1983-091N,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-08
14720 ,COSMOS 1494 DEB,1983-091P,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-06
14721 ,COSMOS 1494 DEB,1983-091Q,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-01
14722 ,OHZORA (EXOS C),1984-015A,PAYLOAD,JPN,1984-02-14,KSCUT,1988-12-26
14723 ,M-3S R/B,1984-015B,ROCKET BODY,JPN,1984-02-14,KSCUT,1989-07-19
14724 ,M-3S DEB,1984-015C,DEBRIS,JPN,1984-02-14,KSCUT,1988-04-20
14725 ,RADUGA 14,1984-016A,PAYLOAD,CIS,1984-02-15,TTMTR,
14726 ,SL-12 R/B(1),1984-016B,ROCKET BODY,CIS,1984-02-15,TTMTR,1984-02-17
14727 ,SL-12 PLAT,1984-016C,DEBRIS,CIS,1984-02-15,TTMTR,1984-02-15
14728 ,JD 1,1984-012C,PAYLOAD,US,1984-02-05,AFWTR,
14729 ,JD 2,1984-012D,PAYLOAD,US,1984-02-05,AFWTR,
14730 ,COSMOS 1453 DEB,1983-034G,DEBRIS,CIS,1983-04-19,PKMTR,1984-05-25
14731 ,COSMOS 1453 DEB,1983-034H,DEBRIS,CIS,1983-04-19,PKMTR,1984-04-10
14732 ,COSMOS 1501 DEB,1983-101C,DEBRIS,CIS,1983-09-30,PKMTR,1984-04-27
14733 ,COSMOS 1501 DEB,1983-101D,DEBRIS,CIS,1983-09-30,PKMTR,1984-04-28
14734 ,COSMOS 1317 DEB,1981-108E,DEBRIS,CIS,1981-10-31,PKMTR,
14735 ,COSMOS 1317 DEB,1981-108F,DEBRIS,CIS,1981-10-31,PKMTR,
14736 ,COSMOS 1317 DEB,1981-108G,DEBRIS,CIS,1981-10-31,PKMTR,
14737 ,COSMOS 1537,1984-017A,PAYLOAD,CIS,1984-02-16,PKMTR,1984-03-01
14738 ,SL-4 R/B,1984-017B,ROCKET BODY,CIS,1984-02-16,PKMTR,1984-02-23
14739 ,COSMOS 1275 DEB,1981-053JU,DEBRIS,CIS,1981-06-04,PKMTR,
14740 ,COSMOS 1275 DEB,1981-053JV,DEBRIS,CIS,1981-06-04,PKMTR,
14741 ,COSMOS 1275 DEB,1981-053JW,DEBRIS,CIS,1981-06-04,PKMTR,
14742 ,SL-12 R/B(AUX MOTOR),1984-016D,ROCKET BODY,CIS,1984-02-15,TTMTR,1988-04-27
14743 ,SL-12 R/B(AUX MOTOR),1984-016E,ROCKET BODY,CIS,1984-02-15,TTMTR,1986-10-27
14744 ,COSMOS 1494 DEB,1983-091R,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-04
14745 ,COSMOS 1494 DEB,1983-091S,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-02
14746 ,COSMOS 1494 DEB,1983-091T,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-04
14747 ,COSMOS 1494 DEB,1983-091U,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-05
14748 ,COSMOS 1494 DEB,1983-091V,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-10
14749 ,COSMOS 1494 DEB,1983-091W,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-06
14750 ,COSMOS 1494 DEB,1983-091X,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-05
14751 ,COSMOS 1494 DEB,1983-091Y,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-06
14752 ,COSMOS 1494 DEB,1983-091Z,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-09
14753 ,COSMOS 1494 DEB,1983-091AA,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-08
14754 ,COSMOS 1494 DEB,1983-091AB,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-11
14755 ,COSMOS 1494 DEB,1983-091AC,DEBRIS,CIS,1983-08-31,KYMTR,1984-04-10
14756 ,TITAN 3C TRANSTAGE DEB,1965-108Y,DEBRIS,US,1965-12-21,AFETR,
14757 ,PROGRESS 19,1984-018A,PAYLOAD,CIS,1984-02-21,TTMTR,1984-04-01
14758 ,SL-4 R/B,1984-018B,ROCKET BODY,CIS,1984-02-21,TTMTR,1984-02-23
14759 ,COSMOS 1538,1984-019A,PAYLOAD,CIS,1984-02-21,PKMTR,
14760 ,SL-8 R/B,1984-019B,ROCKET BODY,CIS,1984-02-21,PKMTR,
14761 ,OPS 8737 DEB,1984-012E,DEBRIS,US,1984-02-05,AFWTR,1984-10-18
14762 ,COSMOS 1533 DEB,1984-006F,DEBRIS,CIS,1984-01-26,TTMTR,1984-04-14
14763 ,COSMOS 1539,1984-020A,PAYLOAD,CIS,1984-02-28,PKMTR,1984-04-09
14764 ,SL-4 R/B,1984-020B,ROCKET BODY,CIS,1984-02-28,PKMTR,1984-03-03
14765 ,WESTAR 6 DEB,1984-011K,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14766 ,WESTAR 6 DEB,1984-011L,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14767 ,WESTAR 6 DEB,1984-011M,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14768 ,WESTAR 6 DEB,1984-011N,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14769 ,WESTAR 6 DEB,1984-011P,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14770 ,WESTAR 6 DEB,1984-011Q,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14771 ,WESTAR 6 DEB,1984-011R,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14772 ,WESTAR 6 DEB,1984-011S,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14773 ,WESTAR 6 DEB,1984-011T,DEBRIS,US,1984-02-03,AFETR,1984-02-28
14774 ,COSMOS 1537 DEB,1984-017C,DEBRIS,CIS,1984-02-16,PKMTR,1984-03-02
14775 ,COSMOS 1537 DEB,1984-017D,DEBRIS,CIS,1984-02-16,PKMTR,1984-03-18
14776 ,COSMOS 1537 DEB,1984-017E,DEBRIS,CIS,1984-02-16,PKMTR,1984-03-02
14777 ,COSMOS 1537 DEB,1984-017F,DEBRIS,CIS,1984-02-16,PKMTR,1984-03-07
14778 ,COSMOS 1537 DEB,1984-017G,DEBRIS,CIS,1984-02-16,PKMTR,1984-05-25
14779 ,COSMOS 1537 DEB,1984-017H,DEBRIS,CIS,1984-02-16,PKMTR,1984-03-04
14780 ,LANDSAT 5,1984-021A,PAYLOAD,US,1984-03-01,AFWTR,
14781 ,OSCAR 11 (UoSAT 2),1984-021B,PAYLOAD,UK,1984-03-01,AFWTR,
14782 ,DELTA 1 R/B,1984-021C,ROCKET BODY,US,1984-03-01,AFWTR,1992-01-21
14783 ,COSMOS 1540,1984-022A,PAYLOAD,CIS,1984-03-02,TTMTR,
14784 ,SL-12 R/B(1),1984-022B,ROCKET BODY,CIS,1984-03-02,TTMTR,1984-03-03
14785 ,SL-12 PLAT,1984-022C,DEBRIS,CIS,1984-03-02,TTMTR,1984-03-03
14786 ,INTELSAT 508,1984-023A,PAYLOAD,ITSO,1984-03-05,FRGUI,
14787 ,ARIANE 1 R/B,1984-023B,ROCKET BODY,FR,1984-03-05,FRGUI,1988-04-06
14788 ,SL-12 R/B(AUX MOTOR),1984-022D,ROCKET BODY,CIS,1984-03-02,TTMTR,1986-10-27
14789 ,SL-12 R/B(AUX MOTOR),1984-022E,ROCKET BODY,CIS,1984-03-02,TTMTR,1988-02-10
14790 ,COSMOS 1541,1984-024A,PAYLOAD,CIS,1984-03-06,PKMTR,
14791 ,SL-6 R/B(1),1984-024B,ROCKET BODY,CIS,1984-03-06,PKMTR,1984-04-06
14792 ,SL-6 PLAT,1984-024C,DEBRIS,CIS,1984-03-06,PKMTR,1984-03-31
14793 ,COSMOS 1542,1984-025A,PAYLOAD,CIS,1984-03-07,TTMTR,1984-03-21
14794 ,SL-4 R/B,1984-025B,ROCKET BODY,CIS,1984-03-07,TTMTR,1984-03-21
14795 ,JD 3,1984-012F,PAYLOAD,US,1984-02-05,AFWTR,
14796 ,SL-6 R/B(2),1984-024D,ROCKET BODY,CIS,1984-03-06,PKMTR,
14797 ,COSMOS 1543,1984-026A,PAYLOAD,CIS,1984-03-10,PKMTR,1984-04-05
14798 ,SL-4 R/B,1984-026B,ROCKET BODY,CIS,1984-03-10,PKMTR,1984-03-27
14799 ,COSMOS 886 DEB,1976-126BR,DEBRIS,CIS,1976-12-27,TTMTR,
14800 ,COSMOS 886 DEB,1976-126BS,DEBRIS,CIS,1976-12-27,TTMTR,
14801 ,SL-8 DEB *,1975-112D,DEBRIS,CIS,1975-11-28,PKMTR,
14802 ,SL-8 DEB *,1977-059C,DEBRIS,CIS,1977-07-01,PKMTR,
14803 ,SL-8 DEB *,1978-019D,DEBRIS,CIS,1978-02-17,PKMTR,
14804 ,SL-8 DEB *,1978-063D,DEBRIS,CIS,1978-06-21,PKMTR,2007-06-10
14805 ,SL-8 DEB,1979-078C,DEBRIS,CIS,1979-08-28,PKMTR,
14806 ,SL-8 DEB *,1979-078D,DEBRIS,CIS,1979-08-28,PKMTR,
14807 ,SL-8 DEB *,1979-089D,DEBRIS,CIS,1979-10-11,PKMTR,
14808 ,SL-8 DEB *,1980-056C,DEBRIS,CIS,1980-07-01,PKMTR,
14809 ,SL-8 DEB *,1980-056D,DEBRIS,CIS,1980-07-01,PKMTR,
14810 ,SL-8 DEB *,1981-084D,DEBRIS,CIS,1981-08-28,PKMTR,
14811 ,SL-8 DEB,1982-037D,DEBRIS,CIS,1982-04-28,PKMTR,
14812 ,SL-8 DEB,1983-031C,DEBRIS,CIS,1983-04-12,PKMTR,
14813 ,SL-8 DEB *,1983-079C,DEBRIS,CIS,1983-08-03,PKMTR,
14814 ,COSMOS 332 DEB *,1970-028C,DEBRIS,CIS,1970-04-11,PKMTR,2005-10-15
14815 ,SL-8 DEB *,1976-061D,DEBRIS,CIS,1976-06-29,PKMTR,2012-09-24
14816 ,SL-8 DEB *,1976-098C,DEBRIS,CIS,1976-09-29,PKMTR,
14817 ,SL-8 DEB *,1976-098D,DEBRIS,CIS,1976-09-29,PKMTR,
14818 ,SL-8 DEB *,1977-059D,DEBRIS,CIS,1977-07-01,PKMTR,
14819 ,COSMOS 1544,1984-027A,PAYLOAD,CIS,1984-03-15,PKMTR,
14820 ,SL-14 R/B,1984-027B,ROCKET BODY,CIS,1984-03-15,PKMTR,
14821 ,EKRAN 12,1984-028A,PAYLOAD,CIS,1984-03-16,TTMTR,
14822 ,SL-12 R/B(1),1984-028B,ROCKET BODY,CIS,1984-03-16,TTMTR,1984-03-18
14823 ,SL-12 PLAT,1984-028C,DEBRIS,CIS,1984-03-16,TTMTR,1984-03-17
14824 ,PALAPA B2 DEB,1984-011U,DEBRIS,US,1984-02-03,AFETR,1990-02-03
14825 ,MOLNIYA 1-60,1984-029A,PAYLOAD,CIS,1984-03-16,PKMTR,1994-11-04
14826 ,SL-6 R/B(1),1984-029B,ROCKET BODY,CIS,1984-03-16,PKMTR,1984-04-26
14827 ,SL-6 PLAT,1984-029C,DEBRIS,CIS,1984-03-16,PKMTR,1984-04-20
14828 ,SL-12 R/B(AUX MOTOR),1984-028D,ROCKET BODY,CIS,1984-03-16,TTMTR,1987-04-23
14829 ,SL-12 R/B(AUX MOTOR),1984-028E,ROCKET BODY,CIS,1984-03-16,TTMTR,1986-10-27
14830 ,SL-6 R/B(2),1984-029D,ROCKET BODY,CIS,1984-03-16,PKMTR,1994-09-22
14831 ,COSMOS 1220 DEB,1980-089BT,DEBRIS,CIS,1980-11-04,TTMTR,1984-04-24
14832 ,COSMOS 1220 DEB,1980-089BU,DEBRIS,CIS,1980-11-04,TTMTR,1985-09-28
14833 ,COSMOS 1220 DEB,1980-089BV,DEBRIS,CIS,1980-11-04,TTMTR,1985-09-09
14834 ,COSMOS 374 DEB,1970-089CX,DEBRIS,CIS,1970-10-23,TTMTR,1984-05-08
14835 ,COSMOS 374 DEB,1970-089CY,DEBRIS,CIS,1970-10-23,TTMTR,1984-08-10
14836 ,COSMOS 374 DEB,1970-089CZ,DEBRIS,CIS,1970-10-23,TTMTR,1989-04-07
14837 ,COSMOS 1306 DEB,1981-089J,DEBRIS,CIS,1981-09-14,TTMTR,1989-04-08
14838 ,COSMOS 375 DEB,1970-091AT,DEBRIS,CIS,1970-10-30,TTMTR,1989-11-01
14839 ,DELTA 1 DEB,1977-065FS,DEBRIS,US,1977-07-14,AFETR,
14840 ,COSMOS 252 DEB,1968-097EC,DEBRIS,CIS,1968-11-01,TTMTR,1988-01-26
